longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,,median_house_value
-122.49,37.74,52,2302,457,1154,424,4.5744,318443.01,NEAR OCEAN,,315200
-121.96,37.33,26,3269,788,1427,696,4.2136,292273.02,<1H OCEAN,,288300
-122.43,37.76,52,1582,353,868,329,3.8261,286648,NEAR BAY,,250000
-117.96,34.08,33,4151,850,3563,848,3.1912,167730,<1H OCEAN,,159900
-117.9,33.9,19,2176,414,1002,402,4.9743,212835,<1H OCEAN,,193500
-117.03,32.72,37,2192,455,1515,446,3.0588,121757,NEAR OCEAN,,120600
-118.21,33.96,48,284,104,422,119,1.2826,151221,<1H OCEAN,,145500
-122.67,38.31,28,1915,419,930,342,3.7875,259028,<1H OCEAN,,292700
-116.63,33.89,22,1540,364,610,268,1.5227,76358,INLAND,,71000
-118.2,34.13,50,2929,588,1931,574,3.3438,195961,<1H OCEAN,,173600
-122.11,37.99,16,3913,710,1782,676,5.1297,215620,NEAR BAY,,206700
-118.31,34.07,40,2657,794,2149,749,2.2653,390343.01,<1H OCEAN,,445000
-119.68,36.79,16,1551,,1010,292,3.5417,77427,INLAND,,71300
-117.07,32.67,35,3200,725,1723,610,1.8977,105268,NEAR OCEAN,,95600
-122.4,37.72,47,1167,250,953,253,4.2727,240678,NEAR BAY,,241900
-119.81,34.44,23,3172,588,1467,559,4.6806,290926.01,NEAR OCEAN,,288900
-121.29,37.96,48,1778,541,1237,462,1.3438,93071,INLAND,,103100
-117.25,32.74,36,3548,956,1648,866,2.6962,269229,NEAR OCEAN,,288200
-118.36,33.89,37,1719,426,1266,424,3.375,224860,<1H OCEAN,,228000
-118.33,34.18,48,2122,385,926,362,5.6975,265886.02,<1H OCEAN,,231400
-117.9,33.61,44,1469,312,507,266,3.4937,468463.8,<1H OCEAN,,500001
-118.24,34.07,27,223,80,249,82,1.6136,171886.01,<1H OCEAN,,137500
-121.43,37.74,52,876,170,426,179,3.0865,124885,INLAND,,119800
-122.47,37.76,40,3525,941,1675,857,3.2083,340181.01,NEAR BAY,,330000
-122.44,37.79,52,1903,461,831,433,4.4464,499177.96,NEAR BAY,,500001
-122.19,37.75,28,856,189,435,162,0.8012,93286.01,NEAR BAY,,81800
-118.41,33.88,34,1471,308,498,264,7.0842,486078.88,<1H OCEAN,,500001
-120.98,37.67,13,1221,260,682,275,3.65,154992,INLAND,,155500
-118.48,34.16,30,3507,536,1427,525,6.7082,456792.69,<1H OCEAN,,500001
-117.68,34.04,27,574,103,321,103,3.9107,168256,INLAND,,186500
-118.6,34.21,19,2581,857,2004,784,2.6159,188564,<1H OCEAN,,182300
-117.65,34.08,38,2750,572,1410,483,3.3836,142591,INLAND,,144900
-117.23,33.68,10,3659,650,1476,515,3.8869,148499,<1H OCEAN,,125900
-117.3,34.54,31,1174,360,1161,328,1.06,63933,INLAND,,56500
-118.24,33.97,41,1182,346,1644,346,2.1473,114647,<1H OCEAN,,115100
-122.48,37.74,52,2285,435,1211,442,4.0208,322198,NEAR OCEAN,,323100
-120.88,37.57,22,1440,267,774,249,3.9821,183774,INLAND,,204300
-120.84,35.33,15,3276,670,1520,613,3.6412,216740,NEAR OCEAN,,207800
-118.34,33.92,29,1475,349,965,370,3.3558,192902,<1H OCEAN,,199600
-118,33.9,35,1758,309,972,338,4.3831,206200,<1H OCEAN,,209800
-115.22,33.54,18,1706,397,3424,283,1.625,57663,INLAND,,53500
-119.84,36.54,19,1310,241,702,217,2.4375,74421,INLAND,,78200
-118.8,34.15,9,1143,179,647,180,6.8474,351804.04,NEAR OCEAN,,356700
-121.91,36.61,30,2755,597,1519,554,3.2952,238226,NEAR OCEAN,,234600
-122.33,37.57,27,3085,876,1453,896,3.4333,308216,NEAR OCEAN,,290000
-121.03,39.26,49,3739,759,1422,606,2.4283,133578,INLAND,,143100
-121.87,36.61,21,1616,400,688,384,4.2109,263871,<1H OCEAN,,278800
-117.91,33.93,21,2578,363,1207,350,6.2452,294396,<1H OCEAN,,291700
-122.21,38.28,35,1273,210,555,181,4.4861,239803,NEAR BAY,,269300
-122.06,40.55,17,3057,577,1497,556,3.5189,103250,INLAND,,101000
-118.85,34.14,24,1999,244,759,247,8.7657,413795.34,<1H OCEAN,,366300
-118.31,33.73,36,1725,295,799,306,5.0874,383723.15,NEAR OCEAN,,368500
-117.07,33.11,17,5565,1237,3004,1139,3.0054,144484,<1H OCEAN,,142300
-117.19,32.86,19,3716,563,1788,587,5.2113,256026,NEAR OCEAN,,267400
-121.3,38.75,36,3903,885,2313,804,2.655,93187,INLAND,,86300
-122.27,41.2,52,4513,985,1926,815,1.5923,63965,INLAND,,56000
-117.18,32.82,25,1756,301,722,312,4.5625,177143,NEAR OCEAN,,162300
-121.31,38.01,22,2575,680,1367,645,1.4274,92474,INLAND,,90500
-122.91,39.05,20,1128,229,621,210,3.2216,98525,INLAND,,93500
-120.43,37.32,16,1170,178,566,181,5.2522,141692,INLAND,,125300
-119.19,36.14,41,759,140,408,129,3.9,89017,INLAND,,85900
-121.06,37.18,30,2603,507,1491,473,3.0909,124666,INLAND,,123400
-122.36,37.59,20,2638,854,1352,718,3.5125,337368,NEAR OCEAN,,350600
-118.32,33.99,49,1407,269,889,283,1.9779,112777,<1H OCEAN,,114200
-119.71,36.76,28,2675,527,1392,521,2.3108,72254,INLAND,,72000
-121.34,38.67,34,1503,264,731,285,4.0352,118421,INLAND,,118500
-121.12,37.48,5,4109,820,3062,713,3.2396,135601,INLAND,,125200
-117.67,33.64,11,2722,554,1565,508,5.1645,188726,<1H OCEAN,,164100
-119.82,36.76,46,2194,563,924,542,1.4028,68126,INLAND,,68500
-121.82,37.23,23,4487,584,2024,580,7.5218,318613,<1H OCEAN,,291500
-120.76,37.61,30,816,159,531,147,3.2604,108172,INLAND,,87900
-118.35,33.92,29,736,232,584,231,3.6167,209410,<1H OCEAN,,200000
-119.45,36.48,38,402,86,311,87,3.1719,104619,INLAND,,106300
-117.26,32.85,42,1761,329,480,255,5.3787,478710.82,NEAR OCEAN,,500001
-122.41,37.61,42,1602,262,705,255,5.7398,352705.05,NEAR OCEAN,,336400
-117.28,34.06,2,1658,290,868,304,5.1365,139853,INLAND,,136700
-117.91,33.61,27,1797,343,435,203,5.9196,427541.61,<1H OCEAN,,500001
-115.5,32.75,13,330,72,822,64,3.4107,126692,INLAND,,142500
-121.28,38.61,22,2938,619,1501,561,2.7356,106364,INLAND,,96100
-118.29,33.95,32,721,205,842,208,1.6029,94837,<1H OCEAN,,89700
-121.93,37.32,51,2711,728,1607,724,3,197860,<1H OCEAN,,184700
-122.09,37.86,27,5484,760,2212,770,7.6202,400950,NEAR BAY,,402600
-118.14,33.89,37,1159,238,740,243,4.9107,189412,<1H OCEAN,,179600
-122.4,37.6,52,1380,203,530,210,6.221,430238.21,NEAR OCEAN,,420300
-117.33,34.13,18,3009,740,2317,659,1.6375,75900,INLAND,,72400
-118.27,34.68,19,552,129,314,106,3.2125,167559,INLAND,,185400
-122.29,37.52,33,4104,751,1837,771,5.3506,358972.03,NEAR OCEAN,,388100
-118.42,33.99,35,1701,482,1428,494,3.725,290928.01,<1H OCEAN,,284600
-119.19,34.16,35,2733,510,1814,511,4.4187,194646,NEAR OCEAN,,183400
-121.01,37.74,14,2368,297,796,301,8.7783,387375.01,INLAND,,435000
-118.44,35.13,34,1170,290,602,266,1.7917,78722,INLAND,,80000
-118.14,34.01,36,702,210,834,216,2.25,161011,<1H OCEAN,,162500
-117.93,34.01,23,3188,836,3883,840,2.1863,156690,<1H OCEAN,,157600
-118.17,33.96,29,2913,787,3803,740,2.5556,152001,<1H OCEAN,,146500
-117.27,33.23,5,20908,3933,9690,3510,4.1405,193424,<1H OCEAN,,198500
-117.02,32.84,17,4013,673,2263,661,5.131,169168,<1H OCEAN,,148300
-117.11,34.43,14,3026,556,1349,485,2.8021,109834,INLAND,,111200
-118.14,34.72,15,2181,361,1057,300,4.625,123133,INLAND,,118100
-117.98,33.81,28,3528,816,2304,764,2.582,181291,<1H OCEAN,,181800
-121.98,37.24,35,3574,485,1325,476,8.5425,500001,<1H OCEAN,,500001
-117.14,32.71,39,1647,478,2176,479,1.7642,88854,NEAR OCEAN,,82900
-118.01,33.84,29,3740,691,1724,638,3.9628,213019,<1H OCEAN,,215600
-118.32,33.91,33,1729,396,1073,344,4.2083,182498,<1H OCEAN,,180500
-117.25,33.22,26,2010,347,1160,331,3.9815,161931,<1H OCEAN,,142600
-124.05,40.59,32,1878,340,937,353,3.4408,103906,<1H OCEAN,,95200
-117.72,34,15,4363,690,2410,666,5.4824,191392,INLAND,,179700
-121.28,38.76,47,2901,631,1276,578,2.1366,101977,INLAND,,101900
-122.28,37.81,17,924,289,609,289,1.5,145823,NEAR BAY,,162500
-117.1,32.97,17,3167,861,2098,828,2.4459,98999,<1H OCEAN,,85800
-119.18,34.28,17,4526,717,2088,655,5.6885,277280.01,NEAR OCEAN,,268200
-122.3,40.58,19,1043,204,505,183,1.6033,90337,INLAND,,98800
-121.87,37.35,52,1557,424,1580,434,2.3277,183944,<1H OCEAN,,183700
-119.75,36.72,22,3247,859,4179,881,1.3343,58145,INLAND,,60800
-117.2,33.15,11,4091,864,1927,765,3.0139,186971,<1H OCEAN,,199000
-122.03,37.53,18,1746,437,1268,404,3.256,190804,NEAR BAY,,183300
-117.76,33.79,4,8974,1268,3754,1241,8.2653,379004.01,<1H OCEAN,,374000
-121.45,38.57,52,3994,635,1295,625,5.1169,226621,INLAND,,232500
-120.25,37.23,34,1656,328,1110,332,2.1845,66116,INLAND,,59900
-121.36,38.63,30,2619,370,940,359,4.7283,160385,INLAND,,164500
-121.24,38.7,13,3243,488,1585,480,5.7133,184281,INLAND,,166800
-120.87,37.05,29,4176,779,2092,741,2.595,105102,INLAND,,104200
-118.22,33.88,35,998,313,1335,311,1.6574,109907,<1H OCEAN,,102500
-118.89,34.33,23,366,62,265,66,3.125,319965.01,<1H OCEAN,,375000
-122.26,37.88,52,2551,417,894,404,6.2425,381205.01,NEAR BAY,,391800
-118.22,33.86,16,8732,1489,3944,1493,5.1948,232519,<1H OCEAN,,203500
-118.15,33.86,34,2403,413,1385,386,4.4934,211697,<1H OCEAN,,213800
-118.35,34.21,39,1470,312,1047,284,3.275,182421,<1H OCEAN,,181400
-122.66,38.48,21,2066,393,919,395,3.267,181864,<1H OCEAN,,176200
-117.9,34.06,33,1701,290,831,275,5.4469,263757,<1H OCEAN,,274700
-121.35,38.58,20,2992,378,1105,368,8.6572,332830.01,INLAND,,320200
-118.27,33.94,38,1314,318,1080,285,1.5872,91125,<1H OCEAN,,89800
-118.47,34.03,32,3024,784,1323,740,3.3889,355623.01,<1H OCEAN,,347900
-118.68,34.13,9,11251,1594,3029,1227,6.7273,439309.65,<1H OCEAN,,500001
-116.95,33.31,16,2921,639,1838,540,2.2393,116727,<1H OCEAN,,117000
-121.32,38.57,25,692,146,504,167,3.6897,118831,INLAND,,101100
-119.74,36.76,36,912,216,842,219,1.4766,53061,INLAND,,52800
-115.48,32.8,21,1260,246,805,239,2.6172,83343,INLAND,,88500
-120.45,34.71,21,1868,268,522,255,6.4678,279000.02,NEAR OCEAN,,249300
-122.45,37.72,51,2690,554,1795,539,3.6581,238255,NEAR BAY,,225000
-121.64,36.67,28,256,66,214,60,3.0197,176997.02,<1H OCEAN,,137500
-122.16,37.71,37,1507,242,632,253,4.5553,195262,NEAR BAY,,191000
-118.11,34,38,2573,484,1568,459,3.0208,196965,<1H OCEAN,,193700
-119.88,36.93,12,3174,520,1590,488,4.5347,107443,INLAND,,101200
-119,36.06,41,937,158,396,142,4.0833,87185,INLAND,,81300
-118.29,33.93,41,896,198,605,168,2.2778,125343,<1H OCEAN,,128100
-115.9,32.69,18,414,86,98,54,1.5417,66939,INLAND,,57500
-118.12,33.95,35,1604,280,802,280,5.752,282304.01,<1H OCEAN,,291000
-117.24,33.38,16,2792,525,1696,516,3.668,177315,<1H OCEAN,,171200
-118.14,33.91,36,1096,204,569,201,4.475,190264,<1H OCEAN,,182300
-117.98,33.89,18,2939,437,1278,435,7.1425,375554,<1H OCEAN,,393700
-117.06,32.68,41,2665,515,1664,512,2.375,116319,NEAR OCEAN,,113500
-119.76,36.77,38,3804,814,2142,816,2.1439,65237,INLAND,,60200
-122.16,37.47,33,3687,852,3091,852,2.6506,167322,NEAR BAY,,162600
-117.95,33.87,34,1599,296,938,307,4.285,188120,<1H OCEAN,,184900
-119.03,35.35,34,1441,294,695,275,2.6875,73623,INLAND,,73700
-122.13,37.75,36,768,93,229,93,5.3602,312657,NEAR BAY,,330000
-122.35,37.96,36,2191,531,1563,524,2.5164,113939,NEAR BAY,,114200
-122.07,37.37,22,3770,727,1657,762,4.8021,408503.05,NEAR BAY,,457500
-121.82,37.33,23,3279,647,2582,630,4.3782,178401,<1H OCEAN,,175800
-118.95,34.19,24,2719,434,1318,424,4.675,228931,<1H OCEAN,,228800
-122,38.35,34,432,65,208,71,5.5435,158119,INLAND,,136000
-122.19,37.78,52,2492,415,1109,375,4.3125,183760,NEAR BAY,,164400
-120.06,36.98,12,2710,575,1724,516,1.4712,61636,INLAND,,60400
-124.08,40.87,29,1710,469,990,425,1.1479,91126,NEAR OCEAN,,101100
-118.99,35.32,35,1576,405,870,282,1.6575,56953,INLAND,,59500
-118.47,34.3,16,2495,551,2314,567,3.6736,188490,<1H OCEAN,,192200
-122.13,40.01,21,916,194,451,178,2.125,66950,INLAND,,63300
-118.13,33.76,44,2532,621,961,550,3.9352,404749.06,NEAR OCEAN,,406900
-117.25,32.74,36,1240,310,577,319,2.6625,250699,NEAR OCEAN,,248200
-117.62,34.44,6,8884,1687,3767,1334,3.599,138629,INLAND,,140200
-124.27,40.69,36,2349,528,1194,465,2.5179,83306,NEAR OCEAN,,79000
-119.7,34.42,41,725,239,582,214,3.1667,308776,<1H OCEAN,,362500
-118.35,34,46,3402,503,1389,504,5.3462,291137.05,<1H OCEAN,,270400
-120.67,38.19,17,2967,611,1387,564,2.0417,100905,INLAND,,92600
-116.22,33.7,9,3861,849,825,401,3.2833,111051,INLAND,,124700
-118.4,34.01,48,1427,253,693,268,5.7405,365700.05,<1H OCEAN,,351600
-118.4,33.86,18,5152,1365,2286,1243,5.1677,378422.03,<1H OCEAN,,380800
-120.33,39.3,16,868,178,44,21,3,157232,INLAND,,175000
-117.61,33.45,6,950,184,426,186,4.7237,252713.03,NEAR OCEAN,,220700
-117.99,33.94,34,1519,301,758,304,4.3125,209636,<1H OCEAN,,214000
-118.53,34.38,18,2288,607,2305,597,3.227,156179,<1H OCEAN,,136100
-120,38.92,17,1106,207,466,180,3.3295,123233,INLAND,,126600
-117.97,34.05,36,931,160,746,201,3.1667,164895,<1H OCEAN,,158000
-121.25,38.05,25,1967,362,1035,361,3.5735,113317,INLAND,,106800
-122.1,37.88,35,3701,528,1511,517,7.2315,369391.01,NEAR BAY,,367100
-119.78,36.65,27,1226,240,706,211,2.77,70949,INLAND,,68400
-118.02,34.62,38,248,55,261,53,2.1413,129251,INLAND,,96900
-118.32,34.17,40,1868,356,799,403,2.9306,261071,<1H OCEAN,,279300
-117.38,33.99,52,1797,332,905,313,2.7054,131495,INLAND,,141700
-121.88,38.03,10,2769,619,1045,469,4.1111,161564,INLAND,,158600
-119.23,34.27,22,3536,615,1650,612,4.2381,229011,NEAR OCEAN,,229300
-118.21,33.92,41,1722,363,1432,326,3.2976,146412,<1H OCEAN,,151200
-121.71,39.71,17,2748,556,1174,514,3.066,102310,INLAND,,102600
-122.29,37.91,38,2591,424,905,378,5.1691,274319,NEAR BAY,,263200
-117.96,33.83,30,2838,649,1758,593,3.3831,196705,<1H OCEAN,,197400
-118.02,34.04,28,6175,1449,5041,1408,2.8821,163824,<1H OCEAN,,158100
-118.36,33.88,33,2408,534,1644,523,4.2454,252865,<1H OCEAN,,236800
-116.95,33.79,8,10997,2205,5060,1949,2.1979,97636,INLAND,,95300
-117.7,33.47,21,2208,534,1423,482,3.5915,300484,<1H OCEAN,,305600
-118.46,34,39,614,174,538,159,2.3542,244156.01,<1H OCEAN,,235700
-118.57,34.21,36,878,167,499,179,4.1181,205835.01,<1H OCEAN,,190400
-122.09,37.68,41,1382,353,704,314,3.5114,195260,NEAR BAY,,197500
-117.42,34.08,21,4460,930,2657,839,2.7569,121361,INLAND,,127500
-122.31,38.32,33,2463,421,1235,465,3.7045,164382,NEAR BAY,,161500
-117.98,34.01,27,2643,418,1344,381,5.7057,257067,<1H OCEAN,,262100
-123.84,40.28,28,2809,605,1093,438,2.0962,75446,<1H OCEAN,,74000
-120.98,37.65,36,826,167,432,150,2.5,106141,INLAND,,103100
-121.9,37.28,26,3756,,1408,535,5.6427,306947,<1H OCEAN,,320000
-122.47,37.75,51,2713,396,1090,401,9.3603,500001,NEAR BAY,,500001
-117.7,33.47,21,1857,399,881,380,3.8403,328894.02,<1H OCEAN,,350000
-121.27,38.64,22,1597,280,657,273,4.3098,188189,INLAND,,213500
-118.25,33.84,19,1731,420,1032,364,3.8125,196323,<1H OCEAN,,208100
-122.25,37.87,42,1756,465,2184,422,2.5562,309624.01,NEAR BAY,,371400
-118.03,33.94,34,1748,386,917,378,3.4792,179077,<1H OCEAN,,169000
-119.79,36.7,23,1731,363,1210,341,1.3922,51470,INLAND,,49500
-121.33,38.65,23,2446,523,1132,513,2.6266,174732,INLAND,,198500
-118.16,34.69,35,3114,583,1974,545,3.9028,124568,INLAND,,126800
-122.08,37.7,25,3402,758,1645,710,3.4934,216414,NEAR BAY,,209900
-118.14,34.02,42,1384,458,1825,455,1.4178,148174,<1H OCEAN,,145500
-117.01,32.71,20,3506,692,1977,668,2.981,126625,NEAR OCEAN,,129100
-122,37.3,29,3429,524,1518,520,7.218,402406.04,<1H OCEAN,,400700
-119.61,36.59,10,2842,620,1443,576,2.2727,85187,INLAND,,92700
-117.2,34.52,12,4476,761,2255,735,3.925,120270,INLAND,,118500
-118.48,34.25,36,1951,395,1040,375,5.1619,219256,<1H OCEAN,,195300
-118.31,34.06,36,369,147,145,136,0.8804,359684.06,<1H OCEAN,,450000
-117.08,33.14,15,1497,250,827,239,4.3846,164306,<1H OCEAN,,154200
-122.44,37.78,52,3017,851,1588,800,3.3882,445500.11,NEAR BAY,,471400
-118.44,34.07,35,1973,332,1257,296,8.9565,499213.97,<1H OCEAN,,500001
-117.65,33.63,16,3388,425,1395,427,8.4471,341541,<1H OCEAN,,351300
-121.76,37.29,15,2267,348,1150,327,7.1267,313939.01,<1H OCEAN,,277900
-122.49,38.3,14,2844,602,1613,544,3.3571,198227,<1H OCEAN,,193600
-122.46,37.59,21,12902,2118,6160,2082,5.7653,339206.06,NEAR OCEAN,,325800
-121.08,38.9,27,3436,755,1568,709,2.4273,136060,INLAND,,138400
-121.31,38.67,27,1998,353,970,343,4.8224,130125,INLAND,,115500
-122.07,37.58,16,1644,251,1033,267,6.5116,256543,NEAR BAY,,244300
-115.37,32.82,14,1276,270,867,261,1.9375,75353,INLAND,,80900
-117.37,34,36,730,155,476,142,2.4306,91943,INLAND,,88900
-117.23,32.81,24,3271,508,1496,482,5.9359,368050.03,NEAR OCEAN,,422200
-121.48,38.57,47,2438,804,1148,747,1.4301,134439,INLAND,,141700
-123.96,40.57,31,1854,365,883,310,2.3167,88916,<1H OCEAN,,92600
-121.98,37.53,28,2829,566,1610,540,4.6,225913,<1H OCEAN,,223200
-117.11,33.23,13,5819,919,2228,866,4.9335,279638,<1H OCEAN,,298100
-117.97,34.09,27,3569,761,3339,762,4.1304,173348,INLAND,,160500
-121.46,38.56,52,1878,393,722,381,3.3348,136657,INLAND,,122800
-117.89,33.76,36,2656,572,2370,571,3.8056,179716,<1H OCEAN,,177200
-117.61,33.41,35,2556,404,946,399,6.1557,398175.04,NEAR OCEAN,,402900
-122.41,37.75,52,2524,559,1430,476,3.4073,263527,NEAR BAY,,254700
-118.99,36.07,21,983,165,672,169,2.975,74202,INLAND,,63900
-118.04,34.13,39,2485,382,1072,342,6.0878,408025.01,INLAND,,430200
-121.33,38.63,23,1947,409,866,400,2.7181,150549,INLAND,,156800
-122.03,37.35,16,1156,198,455,216,7.2779,314488.06,<1H OCEAN,,292900
-118.26,34.1,52,1310,263,689,208,4.0721,311563,<1H OCEAN,,350000
-117.12,34.06,38,281,55,151,52,1.3906,118790,INLAND,,120800
-121.03,37.62,46,2331,508,1210,484,2.5313,88249,INLAND,,77700
-118.17,33.86,10,1664,508,1369,493,2.9886,172045,<1H OCEAN,,175000
-118.34,34.18,46,1393,301,714,295,2.8125,223080,<1H OCEAN,,229900
-121.44,38.51,27,7212,1606,4828,1549,2.214,88029,INLAND,,82400
-121.29,38.61,17,13553,2474,6544,2359,3.9727,142972,INLAND,,132700
-117.19,32.78,34,4108,664,1659,644,4.4097,247208,NEAR OCEAN,,252000
-117.14,32.71,52,979,314,975,297,1.2375,94640,NEAR OCEAN,,100000
-118.32,33.9,36,1520,300,831,291,4.0473,212162,<1H OCEAN,,212100
-118.37,34.16,11,2901,871,1659,789,3.1106,241592.04,<1H OCEAN,,209400
-117.93,33.88,45,1306,293,585,260,4.0812,229205,<1H OCEAN,,241700
-122.01,37.39,16,3015,829,1769,807,4.0068,248735,<1H OCEAN,,249500
-118.18,34.11,44,1346,398,1204,344,2.3984,158675,<1H OCEAN,,152200
-118.31,33.95,44,2490,430,1305,411,4.8295,160218,<1H OCEAN,,149600
-118.4,33.89,31,2926,492,1149,476,7.9611,486353.73,<1H OCEAN,,500001
-118.98,35.38,39,1497,383,1182,355,1.0648,51172,INLAND,,50000
-119.57,36.72,11,2510,460,1248,445,3.6161,95771,INLAND,,99500
-122.43,37.8,52,2520,649,959,607,5.7934,493121.89,NEAR BAY,,500001
-122.54,38.14,16,4431,603,1659,630,7.5412,389500,NEAR BAY,,392100
-118.91,34.4,30,2861,613,2065,586,3.2024,177543,<1H OCEAN,,176100
-122.4,37.77,52,144,63,1061,68,4.3958,276138.02,NEAR BAY,,225000
-119.02,36.07,29,2610,597,1659,571,1.5911,57518,INLAND,,60800
-118.15,34.03,44,603,207,588,218,2.0536,175668,<1H OCEAN,,186400
-118.09,33.91,14,2369,604,1546,464,3.7969,168808,<1H OCEAN,,159400
-118.37,33.88,21,966,172,417,158,5.5335,329656,<1H OCEAN,,342600
-117.98,33.76,28,3215,652,2066,636,4.0194,194254,<1H OCEAN,,197400
-121.9,37.34,52,241,69,385,64,2.619,214486,<1H OCEAN,,212500
-121.79,38.68,24,3794,848,2225,864,2.8068,103077,INLAND,,95300
-121.93,37.25,32,1555,287,779,284,6.0358,286146.02,<1H OCEAN,,260100
-118.16,34.16,52,1576,239,696,249,6.07,317608.06,<1H OCEAN,,261800
-118.41,35.63,15,5907,1257,2310,1001,2.3125,88975,INLAND,,96900
-118.94,34.17,15,1679,271,928,264,5.5681,258673.02,<1H OCEAN,,235600
-118.26,33.89,36,923,165,603,191,3.5687,125217,<1H OCEAN,,120700
-119.68,36.63,39,1237,256,638,239,3.0139,70806,INLAND,,65300
-122.34,37.97,19,2237,580,1438,551,2.3382,122249,NEAR BAY,,120700
-118.06,33.72,22,4311,531,1426,533,9.8177,495487.94,NEAR OCEAN,,500001
-118.35,33.89,30,1143,299,776,273,4.2829,234097,<1H OCEAN,,240000
-118.48,34.01,31,1829,458,719,392,4.4,391928.1,<1H OCEAN,,353800
-118,33.76,14,1120,319,982,307,2.9083,176816,<1H OCEAN,,179200
-121.77,36.94,18,1063,341,1033,313,2.0192,176185,<1H OCEAN,,171300
-118.68,34.27,26,1561,212,817,242,5.477,213137,<1H OCEAN,,209100
-119.06,35.36,9,1228,234,409,212,4.3482,99778,INLAND,,95200
-121.98,36.99,14,6787,1454,3416,1357,3.5943,262294.02,NEAR OCEAN,,262400
-122.25,37.82,28,3337,855,1520,802,3.9063,242875,NEAR BAY,,225000
-117.8,33.55,35,2067,428,724,377,5.8371,456504.7,<1H OCEAN,,500001
-122.43,37.72,48,1289,280,782,235,3.6719,259865,NEAR BAY,,259800
-117.07,33.72,16,4928,960,2132,853,2.7983,121759,INLAND,,112500
-122.28,37.86,52,1999,417,780,358,3.3906,201857,NEAR BAY,,179300
-118.29,33.96,31,4022,1208,3707,1007,1.3096,121720,<1H OCEAN,,116300
-122.44,37.73,52,2381,492,1485,447,4.3898,270129,NEAR BAY,,270000
-118.4,34.15,41,2394,500,837,417,4.3889,392186.05,<1H OCEAN,,380400
-122.65,38.01,40,1428,280,708,255,5.0766,305300.01,NEAR OCEAN,,305400
-122.27,37.53,43,1145,230,586,254,3.5,287139,NEAR OCEAN,,267400
-119.22,34.34,29,3128,672,1815,648,2.9821,189839,NEAR OCEAN,,175700
-117.4,33.94,37,987,187,551,191,3.5865,111728,INLAND,,112000
-122.74,38.45,17,3064,588,1704,590,3.9329,173054,<1H OCEAN,,170900
-117.41,34.23,17,889,131,439,141,6.1426,190908,INLAND,,155000
-118.5,34.2,34,1617,344,938,305,3.915,215809,<1H OCEAN,,217700
-117.66,33.57,16,4277,565,1642,549,8.0082,313337.01,<1H OCEAN,,286600
-118.62,34.26,15,10860,1653,4178,1581,6.3249,267965,<1H OCEAN,,262100
-119.27,36.39,17,2076,350,998,340,4.3281,130387,INLAND,,145700
-118.2,34.03,41,1292,334,1150,322,1.925,141665,<1H OCEAN,,135200
-117.27,33.55,4,6112,890,2088,712,5.5351,382958.01,<1H OCEAN,,429000
-118.12,34.18,44,2357,342,891,337,6.3467,342966,INLAND,,352700
-121.8,37.26,26,1394,238,990,315,4.8862,201015,<1H OCEAN,,195000
-122.09,37.39,30,1722,490,1057,517,3.725,285029,NEAR BAY,,261300
-122.71,38.46,42,1574,376,844,369,2.314,164537,<1H OCEAN,,169400
-120.96,37.66,16,4961,902,2654,804,4.2823,141664,INLAND,,138300
-118.25,33.98,44,1087,335,1441,310,1.6667,107441,<1H OCEAN,,112500
-117.93,34.09,37,1185,225,769,235,4.4625,165770,<1H OCEAN,,154200
-122,37.28,33,2170,311,854,303,8.3605,495949.91,<1H OCEAN,,500001
-118.02,34.11,39,1504,280,718,261,4.625,240396,INLAND,,219000
-122.67,38.24,29,2644,464,1372,450,5.0544,258792.01,<1H OCEAN,,261800
-122.22,37.48,34,1541,584,1564,558,2.56,246466,NEAR OCEAN,,250000
-118.35,34.05,47,2815,679,1533,594,2.5806,258073.01,<1H OCEAN,,234100
-121.8,36.69,12,3877,914,2274,858,3.4239,194155,<1H OCEAN,,194800
-122.24,38.31,38,1938,301,823,285,6.1089,303130.01,NEAR BAY,,280800
-122.03,37.95,32,1955,313,804,317,4.9485,203710,NEAR BAY,,202300
-117.17,32.69,45,3168,598,1341,562,4.5189,407485.01,NEAR OCEAN,,422200
-120.84,38.73,17,2616,492,1158,457,2.8807,139805,INLAND,,142600
-122.2,38.1,5,9567,1729,4620,1580,4.4821,202902,NEAR BAY,,210000
-121.23,37.79,21,1922,373,1130,372,4.0815,131078,INLAND,,117900
-117.37,34.08,17,2029,404,1190,437,2.9554,114845,INLAND,,115000
-117.23,32.8,31,1403,388,724,371,2.6403,223791,NEAR OCEAN,,216100
